timestamp,yhat
2024-08-01 00:00:00+02:00,86.47428065032636
2024-08-01 01:00:00+02:00,81.38746131827551
2024-08-01 02:00:00+02:00,80.66738404000698
2024-08-01 03:00:00+02:00,85.17370199450683
2024-08-01 04:00:00+02:00,89.53966086284525
2024-08-01 05:00:00+02:00,93.80281545819804
2024-08-01 06:00:00+02:00,96.43471371217329
2024-08-01 07:00:00+02:00,97.44698470717476
2024-08-01 08:00:00+02:00,96.73508211230359
2024-08-01 09:00:00+02:00,94.7655917439695
2024-08-01 10:00:00+02:00,92.67139224618064
2024-08-01 11:00:00+02:00,91.02334121030356
2024-08-01 12:00:00+02:00,90.2060259021034
2024-08-01 13:00:00+02:00,90.19561405521242
2024-08-01 14:00:00+02:00,90.81661465147916
2024-08-01 15:00:00+02:00,91.74972602878745
2024-08-01 16:00:00+02:00,92.62436835021346
2024-08-01 17:00:00+02:00,93.20158482445989
2024-08-01 18:00:00+02:00,93.38711841198702
2024-08-01 19:00:00+02:00,93.2329442422243
2024-08-01 20:00:00+02:00,92.86765082986592
2024-08-01 21:00:00+02:00,92.4483054268703
2024-08-01 22:00:00+02:00,92.11204829534171
2024-08-01 23:00:00+02:00,91.93627617089815
